subj,PMC,total time,mean x,std x,var x,median x,kurtosis x,skewness x,max x,min x,mean y,std y,var y,median y,kurtosis y,skewness y,max y,min y,mean z,std z,var z,median z,kurtosis z,skewness z,max z,min z,mean Rx,std Rx,var Rx,median Rx,kurtosis Rx,skewness Rx,max Rx,min Rx,mean Ry,std Ry,var Ry,median Ry,kurtosis Ry,skewness Ry,max Ry,min Ry,mean Rz,std Rz,var Rz,median Rz,kurtosis Rz,skewness Rz,max Rz,min Rz,mean tt,std tt,var tt,median tt,kurtosis tt,skewness tt,max tt,min tt,mean tr,std tr,var tr,median tr,kurtosis tr,skewness tr,max tr,min tr
dn20_T2s05,0,495.025,0.0551991936945,0.223077366504,0.0497635114462,0.059,0.809462634428,-0.462971870088,0.6598,-1.0569,0.101338965392,0.102791726959,0.0105661391313,0.0946,1.04707572538,0.574495208272,0.7863,-0.1483,-0.0724584152781,0.115480830578,0.013335822231,-0.052767,0.0391515119447,-0.366879780374,0.316863,-0.592387,-0.043684826531,0.0393144890581,0.0015456290499,-0.0394193951809,0.639189350186,-0.17822593517,0.117634405987,-0.251797701116,-0.0534249945807,0.0969570054218,0.00940066090036,-0.0441237266596,0.539494709243,-0.65722028482,0.105767593589,-0.565859664317,-0.0810123609145,0.060684759891,0.00368264008302,-0.0762630426497,-1.21652517434,-0.0758943780129,0.0624602478039,-0.214208681702,0.01852233008,0.109320596426,0.0119509928029,0.0056943849703,389.560207312,18.1909640371,3.25716133532,0,0.00158223380356,0.00479993937962,2.3039418048e-05,0.000167496948159,211.937760412,12.0985657954,0.124755583252,0
dp20_T2s05,0,495.0625,-0.101754502627,0.088230391761,0.0077846020303,-0.08147,0.402929521266,-0.907927276991,0.11388,-0.54865,0.0262575285378,0.0566124950189,0.00320497459226,0.0278,0.383613863663,-0.0640966540724,0.4023,-0.1726,-0.141817131727,0.155214898638,0.024091664759,-0.1251,-0.499658391294,-0.311950538332,0.2418,-0.6086,-0.0337623450571,0.0312505331413,0.000976595821619,-0.0320159770203,0.158030322362,-0.351284182671,0.0639726514123,-0.220593652445,-0.0211937618537,0.0157581041,0.000248317844827,-0.0210348749692,-0.516680228137,-0.0621200649281,0.0254440113638,-0.106688028037,0.00169371389053,0.0173542521189,0.000301170066606,0.00105050581806,-0.223433060797,0.0652421942024,0.0629115881308,-0.0543232399817,0.00860165961137,0.0160220620732,0.000256706473077,0.00205545676378,32.4635937037,4.2885599255,0.29725165902,0,2.09983610398e-05,5.86954144239e-05,3.44515167439e-09,4.12416845385e-06,681.070126038,18.4401920924,0.00265550996835,0
iy25_T2s05,0,495.0625,0.390481456786,0.128812898516,0.016592762824,0.39255,-0.638403134982,-0.15227766376,0.6758,-0.02517,-0.294636453071,0.106353543437,0.0113110762016,-0.30712,0.698349486293,0.576087512295,0.109683,-0.77425,-0.423313453524,0.246481138204,0.0607529514905,-0.4151,-0.620331438475,0.0551954445656,0.3433,-0.988,0.045643331369,0.0357969503323,0.0012814216531,0.043634525062,0.931682236307,0.485018614439,0.263690297229,-0.0705540855564,0.023604466419,0.0285603665582,0.000815694537939,0.0199197516987,-0.730422493375,0.187045267558,0.0989454446486,-0.0697625933554,-0.132489615535,0.0337277971494,0.00113756430055,-0.139310260495,2.41759903897,1.44194623947,0.0254540311074,-0.199100993863,0.342074210778,0.331527420208,0.109910430349,0.216233741482,-0.0337080540027,1.00559950559,1.62731783595,0,0.000629606922268,0.000401976573707,1.61585165809e-07,0.000610515281995,15.2799759622,1.70511023361,0.00736828110833,0
kc73_T2s05,0,495.0625,0.415510287775,0.320353398033,0.102626299631,0.46176,-1.01174945631,-0.240680479646,1.09837,-0.5154,1.35416860844,0.619668614277,0.38398919152,1.56925,-0.754694329086,-0.553446806982,3.2622,-0.1728,-1.09778187172,0.529625310421,0.280502969439,-1.13215,-0.168688474826,0.211103354059,0.3513,-2.8548,-0.549985845688,0.238039170088,0.056662646496,-0.642483766025,-0.666879543012,0.659272733461,0.063521372319,-1.1455425634,0.353023495981,0.190963226039,0.0364669536993,0.365059092682,-0.979111903826,0.251875372236,0.781771941149,-0.0292267048973,0.203479812096,0.206397563855,0.0425999543652,0.279859647517,-1.66957898411,-0.042917234435,0.577102018578,-0.226304537351,22.3638925491,25.2619708381,638.167170627,15.664857431,9.827330031,2.26644048859,355.239996078,0,0.510900806558,0.454994971252,0.207020423865,0.450083440264,-0.61431525559,0.565109502638,1.9142646265,0
me21_T2s05,0,495.0625,0.293702763182,0.189496386061,0.0359088803303,0.21145,-1.47097151041,0.349965653321,0.6308,-0.0634,-0.253178175394,0.207283620499,0.0429664993271,-0.16265,-1.55619816018,-0.298701670998,0.1654,-0.6453,0.216635485595,0.0952207682546,0.00906699470699,0.2291,-0.301295628456,-0.440241614479,0.4657,-0.1104,0.208108139482,0.109971381422,0.0120937047319,0.18483907609,-1.24748185826,-0.0611011656157,0.468814792524,-0.0464461299644,0.0399788938894,0.133061421702,0.0177053419454,0.0242017668657,-1.48128269572,0.0831066284757,0.255289303609,-0.168795720633,-0.112444498354,0.0530593416291,0.00281529373411,-0.105541693916,-0.823288850015,0.0992448030505,0.0359279666753,-0.234678599898,0.100116824814,0.063563652955,0.00404033797699,0.111129233115,-0.70564183608,-0.154572879905,0.362600333486,0,0.0114449373818,0.0111124319172,0.000123486143114,0.00692724076837,-0.414122513235,0.88565168881,0.0701910095737,0
mf79_T2s05,0,495.075,0.323327042943,0.173043943336,0.0299442063252,0.30795,3.19236126543,0.926619791434,1.7962,-0.1404,0.105474605907,0.251913180537,0.0634602505284,0.19405,-0.00822544884897,-0.77065103802,0.9023,-0.6244,-0.0684436492118,0.255401887051,0.0652301239092,-0.1544,0.33132787853,1.0129675481,0.7473,-0.6841,-0.0559783881279,0.109798126323,0.012055628544,-0.0926219863311,-0.0878462365081,0.735118545349,0.252566426765,-0.416262848117,-0.00816606176626,0.0471007767534,0.00221848317077,-0.00532842049891,-0.358648207705,-0.296087244625,0.133376776556,-0.172056159293,-0.122486928345,0.0703186121644,0.00494470721672,-0.125913371141,2.85893992249,-0.448651458016,0.0338137329727,-0.700304958875,0.112064649912,0.251278246184,0.0631407570054,0.0685159925368,704.412073769,21.3697846169,10.870880873,0,0.00211307439861,0.00596986490488,3.56392869826e-05,0.00128387423806,852.382369912,25.0432298037,0.257767949261,0
nv85_T2s05,0,495.0625,-0.206876363472,0.396381876266,0.157118591832,-0.28865,-0.0172093781343,0.76094030645,0.913,-1.5262,0.397251344439,0.450354845701,0.202819487046,0.520483,-0.153275065136,-0.830831420606,1.416303,-1.063497,-0.485658199755,0.587057117737,0.344636059486,-0.5792,-0.376359887164,0.464244592018,1.6038,-1.7718,-0.201426002327,0.202163643491,0.0408701387495,-0.248739956703,-0.339243417622,0.530441607737,0.441893075931,-0.673711081939,0.0144975720682,0.058771224681,0.0034540568505,0.0120502485456,0.996859466318,0.610871509186,0.243121068887,-0.139496566879,0.163874372953,0.149683257201,0.0224050774863,0.197995336343,-0.497950389035,-0.428166161732,0.551295589525,-0.18867592407,2.20047411771,3.52347167306,12.4148526309,0.806239778849,10.326504853,2.93911474491,26.2264909079,0,0.0292066200015,0.0430245079855,0.0018511082874,0.0129792103039,8.49083024364,2.68771462042,0.333871167496,0
pa30_T2s05,0,495.0625,-2.06703745204,0.742402924904,0.551162102905,-2.2296,-1.22493786647,0.0703581979747,0.0,-3.84412,11.0434054176,3.47654706234,12.0863794767,11.722,-0.501174370809,-0.750091859354,16.1232,0.0,-6.07077881863,1.61353307965,2.60348899914,-6.74305,0.123261654119,1.05841362512,0.0,-8.0188,-3.89250582419,1.21089103069,1.46625708821,-4.17915124202,-0.415221240756,0.808545032479,0.0,-5.46648686107,-1.21678044161,0.480422950393,0.230806211265,-1.26053385913,-0.993847967958,-0.339894147946,0.0,-2.2363605635,-0.206181158745,0.359133357124,0.128976768199,-0.0870984438823,9.10408594065,-2.88912272868,0.0810194039819,-2.12052712326,39529.1179808,29397.5289162,864214706.377,35686.75413,-1.26114349046,0.218666599948,110394.95037,0,436.003315423,349.826713483,122378.729466,361.001290484,-1.21736766308,0.383499450758,1177.08725,0
qg37_T2s05,0,495.0625,0.0195659358579,0.411158374619,0.169051209019,0.0828,-0.778402286041,-0.0145723817296,0.962,-0.8771,0.279867654466,0.115784560796,0.0134060645188,0.2934,-0.145752021094,-0.329602520983,0.95149,-0.1639,-0.13240214671,0.103726137903,0.0107591116842,-0.1378615,-0.317516229618,0.151769107438,0.232373,-0.729957,-0.141720999116,0.0467784855044,0.00218822670609,-0.145913234788,-0.287013939319,0.254318473225,0.0508797867635,-0.39097778689,-0.145824772596,0.179850845167,0.0323463265072,-0.032320628865,-1.46766533517,-0.637788591691,0.0706105311924,-0.578821688235,-0.148479631257,0.0829583643262,0.00688209021167,-0.14954743469,-1.22652774318,-0.0235391843825,0.0311171723173,-0.322172678579,0.143243224105,0.197501639795,0.0390068977219,0.0439787096997,5.56531007774,1.90311762078,2.57642434573,0,0.0212971798142,0.0281937988553,0.000794890293895,0.00219551193007,-0.165493248578,0.995073997758,0.19070746428,0
sc17_T2s05,0,495.0875,0.373374669324,0.507710506441,0.257769958351,0.26425,-1.4761353595,0.315122274111,1.3151,-0.2596,0.699848405508,0.382233816786,0.146102690695,0.75365,-1.28726962375,-0.250522180994,1.3799,-0.0058,-0.696315818083,0.381722808918,0.145712302848,-0.73,-1.34603500239,0.148108798364,0.0062,-1.375,-0.287403596249,0.1631523868,0.0266187013186,-0.296436921505,-1.28859807312,0.121437865447,0.00918867253978,-0.588325556877,0.0107428131749,0.0761432426874,0.00579779340695,-0.00550740237765,-1.55333232312,0.00706563788412,0.14212749876,-0.128715300678,-0.115744586411,0.111554906924,0.0124444972589,-0.120259488519,-1.15544815637,-0.350038913811,0.0392542102955,-0.365313883626,4.88789982674,5.79154630398,33.5420085911,1.40642856555,-1.14768405086,0.751327836315,20.2470946342,0,0.0346394297597,0.0412055086424,0.00169789394248,0.0109465906748,-1.06877696421,0.797248254468,0.152026056311,0
um68_T2s05,0,495.0625,0.0264575883312,0.0269445567731,0.000726009139699,0.027265,0.234195739888,-0.263950864914,0.11571,-0.08772,0.093901213988,0.0920005383874,0.00846409906357,0.0948,-0.787854738795,-0.219409765056,0.3117,-0.1639,-0.233793739808,0.152351897709,0.0232111007354,-0.23275,-1.04726840171,-0.00531919659167,0.1164,-0.6202,-0.0372769781008,0.0391053202621,0.00152922607281,-0.0367974916624,-0.819513845781,0.0633352892312,0.0782447337214,-0.139175660738,0.00274859311802,0.00751192629617,5.64290366791e-05,0.00289228318343,0.143235480912,-0.151944825752,0.0309713463243,-0.0299286030348,-0.0233584092787,0.0105052122135,0.00011035948365,-0.0229734172025,-0.171314591037,-0.215786537949,0.00785561919542,-0.0599365800616,0.0175032169391,0.0257174974847,0.000661389676878,0.00439525768041,4.95387658582,2.04841657719,0.2269424206,0,2.53726910713e-05,4.1560394125e-05,1.72726635983e-09,5.1068807683e-06,8.83141316144,2.59841214078,0.000397607747447,0
ut70_T2s05,0,495.075,0.613628894727,0.409176822481,0.167425672055,0.63356,-1.31698818052,0.150800627763,1.47681,-0.13788,-0.479850393097,0.139514346985,0.0194642530146,-0.49281,1.86242045385,0.866832654382,0.47665,-0.83908,0.31457045711,0.177871061289,0.0316381144439,0.31606,0.456149061931,-0.298421997034,0.84973,-0.58219,0.185999988803,0.0658118425995,0.00433119862634,0.189912750816,1.38763915264,-0.761289685284,0.368195756307,-0.185080808694,0.325083682156,0.209094147167,0.0437203623796,0.343116792926,-0.927221197429,0.256866283521,0.882542660292,-0.0680093760153,0.0659977196815,0.0594978894432,0.00353999884819,0.0567647177217,0.673948680521,0.874166697758,0.310466828098,-0.0452524456976,1.16201196239,1.09941411738,1.2087114015,0.785685868244,-0.658699766173,0.743703630444,6.84407971204,0,0.0636150966988,0.0943955016226,0.00891051072659,0.0318905796827,11.4630497263,2.88470502873,0.773416499999,0
vk04_T2s05,0,495.075,0.0608247780395,0.104301026282,0.0108787040835,0.0678,1.27571482054,-0.890996597529,0.3046,-0.3148,-0.557230059793,0.206922238692,0.0428168128652,-0.6306,1.83787146898,1.55131838442,0.3766,-0.8408,0.522470057982,0.164341681373,0.0270081882365,0.5731,1.75482778263,-1.44564459137,0.8387,-0.1887,0.238918715157,0.0858968310474,0.00737826558399,0.269784893387,1.83770931678,-1.56592009266,0.36845883777,-0.124060023989,-0.0491942813514,0.0247583478177,0.000612975786661,-0.0483194426937,-0.708852365215,0.0633628842628,0.0406980404486,-0.109520065354,-0.125134077899,0.0448025202074,0.00200726581694,-0.13418615817,0.554828992972,0.788534928721,0.0206729488684,-0.224258493215,0.540697800339,0.355053024501,0.126062650207,0.581583287208,-0.6047678443,0.117948700209,1.78470343415,0,0.00855067889621,0.0055481338353,3.07817890544e-05,0.00842293736815,-0.0905562262169,0.401524608672,0.0336780872896,0
vq83_T2s05,0,495.05,-0.0473558936039,0.0550350680405,0.00302885871422,-0.040668,29.6402678063,-3.90818571007,0.211807,-0.679553,-0.153570001812,0.161730716297,0.0261568245939,-0.17675,-0.079761322989,0.354494414085,0.4142,-0.75934,-0.164830579815,0.138481823927,0.0191772155582,-0.17915,0.625027732033,0.568199432378,0.51031,-0.6233,0.0831950565374,0.0718865775956,0.00516768003841,0.0963336273232,0.356908815552,-0.612405742062,0.362252318779,-0.197170071159,0.0110921598326,0.0182738749936,0.000333934507281,0.0130396817592,4.4735954672,-0.387014203721,0.154115838799,-0.0978051469047,0.0596673857485,0.0298077756736,0.000888503490607,0.0635779865567,4.2021992242,0.231633785625,0.304186935507,-0.0712692769656,0.0142647627269,0.0340686756169,0.00116067465829,0.00809784556029,205.910911524,12.2687774215,0.952259112852,0,0.000512722679295,0.00142638099818,2.03456275196e-06,0.0001885313675,133.808203924,10.2637332908,0.028800259531,0
ws31_T2s05,0,495.025,-0.112260010872,0.558511037945,0.311934579506,0.01875,7.23425590023,-2.719570455,0.6707,-2.6021,0.115512946186,0.109937601485,0.0120862762203,0.13035,-1.00169785539,0.172319042025,0.5541,-0.1055,-0.198018405689,0.179011543822,0.0320451328214,-0.192875,-0.905710004868,-0.0866280516006,0.341238,-0.74533,-0.0374486646056,0.0453584420227,0.00205738826273,-0.0363277218024,0.00489740737158,-0.490368002443,0.073211400386,-0.232699408415,0.0920833360603,0.0948322275026,0.00899315137311,0.0712921550634,0.0987397031147,0.801239338485,0.51317766776,-0.0757341505355,0.131544503607,0.247136784713,0.0610765903583,0.0678158829157,8.85561798362,3.15413558416,1.25379095903,-0.129332837875,1.44995748128,6.00170232182,36.0204307598,0.0120100281635,24.8895272076,4.89540200785,50.0147976864,0,0.093288147221,0.375794649881,0.141221618879,0.000229709497035,22.6885716211,4.68166040318,3.14342217456,0
ww25_T2s05,0,495.0125,-1.65453169777,0.446889026867,0.199709802334,-1.6225,0.146103358601,0.0790833013234,0.4566,-2.56586,-1.613527158,0.227969200823,0.051969956524,-1.61645,1.73420460965,0.491353045852,0.0496,-2.16463,1.54135031709,0.288850612703,0.083434676459,1.5262,0.32545896338,-0.097453446807,2.4877,-0.1399,0.726494072482,0.108265131347,0.0117213386657,0.733038861029,1.30261410323,-0.534073108299,0.989003227448,-0.0410326346174,-0.350848518935,0.0412071609713,0.00169803011532,-0.355045674486,17.6977165665,2.68714123836,0.0900126178901,-0.525715129063,0.270060635096,0.111365089401,0.0124021831373,0.24199868955,-0.631073738494,0.373312566159,0.508576773224,-0.0588862871953,73.8360780625,52.0401683466,2708.17912154,57.0979851667,-0.64437753543,0.771315056938,215.100880794,0,0.612233821608,0.339898185926,0.115530776796,0.55167996423,-1.0801019887,0.408710315603,1.43728258155,0
xi27_T2s05,0,495.075,0.313858212539,0.23794176343,0.0566162827844,0.40108,-0.688027516044,-0.529060669086,0.83788,-0.26238,0.0832582103642,0.341141903049,0.116377798016,0.129145,-0.856636812546,-0.299846817728,0.77221,-0.765924,-0.0547643051277,0.252029670212,0.0635189546672,-0.0595,-0.540303187948,-0.0839099505636,0.5771,-0.7448,-0.00133854137293,0.110230559883,0.0121507763322,-0.0119057423397,-0.799829444641,0.307932015517,0.298206383427,-0.227420952475,0.0687202028773,0.0573942475306,0.0032940996496,0.0649241625882,-0.520776186584,-0.206544032218,0.195031964495,-0.0924742271224,-0.0377955530295,0.0779799384263,0.00608087079697,-0.00723472260302,-1.27059421981,-0.46933728754,0.0997617479337,-0.213498323186,0.170060149626,0.225477802782,0.0508402395476,0.0820364021207,6.52406937097,2.39722744873,1.65642678372,0,0.00115860033591,0.00179918721812,3.23707464585e-06,0.000649363334778,13.3507443986,3.36909594226,0.0163702131244,0
xx54_T2s05,0,495.075,-0.0624059884746,0.0804594603738,0.00647372476365,-0.063435,-0.178306548412,0.0966902563333,0.33679,-0.276154,-0.587676209458,0.354391581254,0.125593392864,-0.65205,-0.529644341551,0.530258692961,1.4205,-1.3057,0.380085500997,0.189199163816,0.0357963235886,0.41925,0.577913809461,-0.676121542596,0.9605,-0.87568,0.162406823929,0.106312486489,0.0113023447834,0.181517059265,-0.397850355826,-0.564016183695,0.387407048061,-0.466502901251,-0.00850709009231,0.0731326324586,0.00534838193032,-0.00148127313991,-0.331596041234,-0.706183616892,0.106320130012,-0.211045222114,0.0497187946992,0.0807400852661,0.00651896136878,0.0600528202225,-0.456094225731,-0.636678369898,0.201714402576,-0.180502801345,0.680825080042,0.791423574502,0.626351274278,0.401553628934,4.04345257832,1.68299337825,8.26211718512,0,0.00406224201132,0.00457380142893,2.09196595112e-05,0.00240159506707,3.72759286648,1.59875811024,0.0506748226074,0
